time	V(n002)	I(L1)
8.702387015146935e-002	-2.076968e-003	-6.635406e-004
8.702607946010997e-002	3.775243e-003	-6.610313e-004
8.702825718501409e-002	9.428998e-003	-6.448180e-004
8.703178947844019e-002	1.794294e-002	-5.892003e-004
8.703742721673370e-002	2.928221e-002	-4.477018e-004
8.704372660037682e-002	3.827059e-002	-2.367957e-004
8.704790072147892e-002	4.130601e-002	-7.342971e-005
8.705133855070550e-002	4.148198e-002	6.872410e-005
8.705444593632945e-002	3.963904e-002	1.932933e-004
8.705965734172252e-002	3.317693e-002	3.797840e-004
8.706520506406479e-002	2.322345e-002	5.425146e-004
8.706828294008190e-002	1.637103e-002	6.089528e-004
8.707048657024942e-002	1.090663e-002	6.409648e-004
8.707212191634055e-002	6.672869e-003	6.558115e-004
8.707386857453264e-002	2.062280e-003	6.627741e-004
8.707607887149269e-002	-3.790781e-003	6.602306e-004
8.707825622740752e-002	-9.441826e-003	6.439920e-004
8.708178793170439e-002	-1.795160e-002	5.883492e-004
8.708742478523242e-002	-2.928482e-002	4.468407e-004
8.709372507404828e-002	-3.827115e-002	2.358990e-004
8.709789440379269e-002	-4.136190e-002	7.276675e-005
8.710098370309975e-002	-4.158601e-002	-5.500626e-005
8.710426831249934e-002	-3.976602e-002	-1.874218e-004
8.710915829820738e-002	-3.393827e-002	-3.644191e-004
8.711485746612650e-002	-2.388840e-002	-5.339943e-004
8.711828124829930e-002	-1.633931e-002	-6.092837e-004
8.712048533105071e-002	-1.088852e-002	-6.416966e-004
8.712212098605457e-002	-6.652883e-003	-6.565158e-004
8.712386744798162e-002	-2.041685e-003	-6.634415e-004
8.712607845098493e-002	3.814613e-003	-6.608482e-004
8.712825554329351e-002	9.466234e-003	-6.445602e-004
8.713178682671204e-002	1.797688e-002	-5.888353e-004
8.713742304813722e-002	2.931095e-002	-4.471881e-004
8.714372621940487e-002	3.830240e-002	-2.359633e-004
8.714789619321915e-002	4.139383e-002	-7.267851e-005
8.715098206770316e-002	4.161751e-002	5.504894e-005
8.715426636192415e-002	3.979743e-002	1.875538e-004
8.715915697854829e-002	3.396821e-002	3.647207e-004
8.716485778236084e-002	2.391362e-002	5.345086e-004
8.716828041466782e-002	1.636538e-002	6.098638e-004
8.717048472044156e-002	1.091269e-002	6.423343e-004
8.717212052766456e-002	6.675582e-003	6.571936e-004
8.717386689289024e-002	2.063394e-003	6.641574e-004
8.717607824378462e-002	-3.795508e-003	6.616085e-004
8.717825520620412e-002	-9.448563e-003	6.453618e-004
8.718178628223826e-002	-1.796184e-002	5.896956e-004
8.718742219219385e-002	-2.930098e-002	4.481255e-004
8.719372411465116e-002	-3.829641e-002	2.369847e-004
8.719789974619148e-002	-4.133426e-002	7.344916e-005
8.720133906083306e-002	-4.151039e-002	-6.886386e-005
8.720444600476844e-002	-3.966681e-002	-1.934997e-004
8.720966036882434e-002	-3.319811e-002	-3.802225e-004
8.721520883383753e-002	-2.323950e-002	-5.430906e-004
8.721828557096306e-002	-1.638724e-002	-6.095580e-004
8.722048849737484e-002	-1.092292e-002	-6.415953e-004
8.722212336308483e-002	-6.689232e-003	-6.564633e-004
8.722387032653539e-002	-2.076594e-003	-6.634545e-004
8.722607952545579e-002	3.775135e-003	-6.609451e-004
8.722825729132348e-002	9.428804e-003	-6.447317e-004
8.723178965015176e-002	1.794257e-002	-5.891141e-004
8.723742748666549e-002	2.928149e-002	-4.476170e-004
8.724372678531300e-002	3.826923e-002	-2.367212e-004
8.724790047092849e-002	4.130403e-002	-7.337914e-005
8.725133863143954e-002	4.147998e-002	6.878213e-005
8.725444475937580e-002	3.963780e-002	1.932942e-004
8.725965752635032e-002	3.317408e-002	3.798240e-004
8.726520441854929e-002	2.322229e-002	5.425211e-004
8.726828248960208e-002	1.636946e-002	6.089578e-004
8.727048624027879e-002	1.090480e-002	6.409680e-004
8.727212166862537e-002	6.670842e-003	6.558124e-004
8.727386827455458e-002	2.060404e-003	6.627713e-004
8.727607875952020e-002	-3.793139e-003	6.602230e-004
8.727825604524221e-002	-9.443983e-003	6.439804e-004
8.728178763746831e-002	-1.795347e-002	5.883324e-004
8.728742432268269e-002	-2.928634e-002	4.468177e-004
8.729372484373084e-002	-3.827301e-002	2.358573e-004
8.729789398318627e-002	-4.136383e-002	7.272562e-005
8.730098214522229e-002	-4.158818e-002	-5.500620e-005
8.730426647741842e-002	-3.976886e-002	-1.874188e-004
8.730915636835636e-002	-3.394212e-002	-3.644290e-004
8.731485562662737e-002	-2.389275e-002	-5.340268e-004
8.731828058431279e-002	-1.634119e-002	-6.093528e-004
8.732048484470069e-002	-1.088992e-002	-6.417733e-004
8.732212062094685e-002	-6.653862e-003	-6.565958e-004
8.732386700585093e-002	-2.042736e-003	-6.635229e-004
8.732607828594981e-002	3.814478e-003	-6.609305e-004
8.732825527480169e-002	9.466027e-003	-6.446442e-004
8.733178639303856e-002	1.797665e-002	-5.889227e-004
8.733742236637854e-002	2.931095e-002	-4.472813e-004
8.734372560075106e-002	3.830328e-002	-2.360502e-004
8.734789610389958e-002	4.139533e-002	-7.273907e-005
8.735098351814677e-002	4.161894e-002	5.505711e-005
8.735426831149648e-002	3.979801e-002	1.875854e-004
8.735915922535331e-002	3.396722e-002	3.647619e-004
8.736486015265038e-002	2.391129e-002	5.345497e-004
8.736828110781611e-002	1.636633e-002	6.098661e-004
8.737048522815066e-002	1.091396e-002	6.423343e-004
8.737212090880636e-002	6.677142e-003	6.571945e-004
8.737386735443692e-002	2.064721e-003	6.641613e-004
8.737607841606733e-002	-3.793431e-003	6.616165e-004
8.737825548648688e-002	-9.446776e-003	6.453725e-004
8.738178673495686e-002	-1.796044e-002	5.897090e-004
8.738742290389327e-002	-2.930001e-002	4.481400e-004
8.739372461892793e-002	-3.829492e-002	2.370145e-004
8.739790036029517e-002	-4.133275e-002	7.348057e-005
8.740133928791544e-002	-4.150873e-002	-6.881059e-005
8.740444709816486e-002	-3.966460e-002	-1.934766e-004
8.740966024795033e-002	-3.319748e-002	-3.801477e-004
8.741520918284509e-002	-2.323817e-002	-5.430221e-004
8.741828581454053e-002	-1.638635e-002	-6.094843e-004
8.742048867579916e-002	-1.092233e-002	-6.415189e-004
8.742212349703400e-002	-6.688874e-003	-6.563857e-004
8.742387048874957e-002	-2.076294e-003	-6.633765e-004
8.742607958600439e-002	3.774993e-003	-6.608671e-004
8.742825738982840e-002	9.428585e-003	-6.446535e-004
8.743178980925738e-002	1.794220e-002	-5.890362e-004
8.743742773678022e-002	2.928081e-002	-4.475405e-004
8.744372695396911e-002	3.826796e-002	-2.366545e-004
8.744790024851849e-002	4.130219e-002	-7.333409e-005
8.745133870055870e-002	4.147814e-002	6.883346e-005
8.745444371001039e-002	3.963664e-002	1.932945e-004
8.745965768294869e-002	3.317149e-002	3.798587e-004
8.746520383452801e-002	2.322123e-002	5.425256e-004
8.746828208204120e-002	1.636802e-002	6.089609e-004
8.747048594174742e-002	1.090313e-002	6.409694e-004
8.747212144451289e-002	6.668999e-003	6.558117e-004
8.747386800315998e-002	2.058701e-003	6.627673e-004
8.747607865821683e-002	-3.795274e-003	6.602146e-004
8.747825588043419e-002	-9.445936e-003	6.439684e-004
8.748178737126776e-002	-1.795517e-002	5.883157e-004
8.748742390420458e-002	-2.928770e-002	4.467956e-004
8.749372463437290e-002	-3.827467e-002	2.358184e-004
8.749789359462727e-002	-4.136555e-002	7.268754e-005
8.750098070624622e-002	-4.159012e-002	-5.500604e-005
8.750426478069209e-002	-3.977143e-002	-1.874157e-004
8.750915458175208e-002	-3.394562e-002	-3.644375e-004
8.751485391990574e-002	-2.389673e-002	-5.340557e-004
8.751827997053185e-002	-1.634289e-002	-6.094155e-004
8.752048439512850e-002	-1.089116e-002	-6.418430e-004
8.752212028345002e-002	-6.654721e-003	-6.566684e-004
8.752386659715826e-002	-2.043665e-003	-6.635966e-004
8.752607813339568e-002	3.814393e-003	-6.610050e-004
8.752825502661486e-002	9.465873e-003	-6.447202e-004
8.753178599216159e-002	1.797648e-002	-5.890017e-004
8.753742173617504e-002	2.931096e-002	-4.473657e-004
8.754372503157101e-002	3.830411e-002	-2.361286e-004
8.754789601273380e-002	4.139671e-002	-7.279344e-005
8.755098480799112e-002	4.162027e-002	5.506452e-005
8.755427005021392e-002	3.979858e-002	1.876141e-004
8.755916123264197e-002	3.396639e-002	3.647995e-004
8.756486227339158e-002	2.390925e-002	5.345876e-004
8.756828172563762e-002	1.636722e-002	6.098694e-004
8.757048568068919e-002	1.091512e-002	6.423356e-004
8.757212124853261e-002	6.678573e-003	6.571966e-004
8.757386776583362e-002	2.065944e-003	6.641662e-004
8.757607856962991e-002	-3.791544e-003	6.616251e-004
8.757825573631425e-002	-9.445150e-003	6.453836e-004
8.758178713848275e-002	-1.795917e-002	5.897225e-004
8.758742353825613e-002	-2.929912e-002	4.481546e-004
8.759372506613884e-002	-3.829359e-002	2.370430e-004
8.759790091610133e-002	-4.133141e-002	7.351011e-005
8.760133948555574e-002	-4.150725e-002	-6.876102e-005
8.760444810812125e-002	-3.966262e-002	-1.934555e-004
8.760966012778113e-002	-3.319698e-002	-3.800791e-004
8.761520950598156e-002	-2.323699e-002	-5.429596e-004
8.761828604006357e-002	-1.638557e-002	-6.094174e-004
8.762048884099884e-002	-1.092183e-002	-6.414496e-004
8.762212362105518e-002	-6.688586e-003	-6.563152e-004
8.762387063894114e-002	-2.076057e-003	-6.633057e-004
8.762607964206533e-002	3.774824e-003	-6.607964e-004
8.762825748103245e-002	9.428349e-003	-6.445828e-004
8.763178995657055e-002	1.794183e-002	-5.889658e-004
8.763742796835679e-002	2.928015e-002	-4.474715e-004
8.764372710773967e-002	3.826678e-002	-2.365947e-004
8.764790005126982e-002	4.130051e-002	-7.329398e-005
8.765133875954796e-002	4.147644e-002	6.887882e-005
8.765444277500223e-002	3.963554e-002	1.932943e-004
8.765965781505605e-002	3.316915e-002	3.798886e-004
8.766520330626824e-002	2.322026e-002	5.425283e-004
8.766828171339737e-002	1.636671e-002	6.089624e-004
8.767048567172349e-002	1.090161e-002	6.409693e-004
8.767212124180193e-002	6.667325e-003	6.558098e-004
8.767386775768296e-002	2.057156e-003	6.627623e-004
8.767607856658752e-002	-3.797207e-003	6.602056e-004
8.767825573136465e-002	-9.447700e-003	6.439562e-004
8.768178713048805e-002	-1.795669e-002	5.882994e-004
8.768742352568808e-002	-2.928891e-002	4.467743e-004
8.769372444408945e-002	-3.827615e-002	2.357820e-004
8.769789323590060e-002	-4.136709e-002	7.265234e-005
8.770097937805184e-002	-4.159186e-002	-5.500579e-005
8.770426321309735e-002	-3.977375e-002	-1.874124e-004
8.770915292912572e-002	-3.394882e-002	-3.644447e-004
8.771485233784526e-002	-2.390037e-002	-5.340814e-004
8.771827940359567e-002	-1.634441e-002	-6.094723e-004
8.772048397987163e-002	-1.089227e-002	-6.419062e-004
8.772211997171518e-002	-6.655473e-003	-6.567343e-004
8.772386621966420e-002	-2.044484e-003	-6.636634e-004
8.772607799248675e-002	3.814351e-003	-6.610725e-004
8.772825479737327e-002	9.465763e-003	-6.447891e-004
8.773178562188495e-002	1.797634e-002	-5.890732e-004
8.773742115407485e-002	2.931099e-002	-4.474419e-004
8.774372450822607e-002	3.830490e-002	-2.361991e-004
8.774789592091468e-002	4.139800e-002	-7.284225e-005
8.775098595424138e-002	4.162151e-002	5.507125e-005
8.775427160001674e-002	3.979914e-002	1.876400e-004
8.775916302503503e-002	3.396569e-002	3.648337e-004
8.776486416998658e-002	2.390746e-002	5.346225e-004
8.776828227602158e-002	1.636805e-002	6.098734e-004
8.777048608383453e-002	1.091620e-002	6.423380e-004
8.777212155117999e-002	6.679887e-003	6.571998e-004
8.777386813233105e-002	2.067068e-003	6.641719e-004
8.777607870643250e-002	-3.789830e-003	6.616343e-004
8.777825595887512e-002	-9.443673e-003	6.453950e-004
8.778178749796683e-002	-1.795801e-002	5.897362e-004
8.778742410338083e-002	-2.929831e-002	4.481694e-004
8.779372546246468e-002	-3.829240e-002	2.370701e-004
8.779790141899792e-002	-4.133023e-002	7.353784e-005
8.780133965726757e-002	-4.150594e-002	-6.871494e-005
8.780444904033148e-002	-3.966084e-002	-1.934363e-004
8.780966000934468e-002	-3.319657e-002	-3.800160e-004
8.781520980494295e-002	-2.323594e-002	-5.429028e-004
8.781828624871556e-002	-1.638489e-002	-6.093566e-004
8.782048899384060e-002	-1.092141e-002	-6.413866e-004
8.782212373579901e-002	-6.688359e-003	-6.562513e-004
8.782387077789798e-002	-2.075874e-003	-6.632417e-004
8.782607969393270e-002	3.774635e-003	-6.607323e-004
8.782825756541411e-002	9.428101e-003	-6.445189e-004
8.783179009286411e-002	1.794146e-002	-5.889023e-004
8.783742818261020e-002	2.927954e-002	-4.474093e-004
8.784372724790068e-002	3.826568e-002	-2.365413e-004
8.784789987650001e-002	4.129895e-002	-7.325830e-005
8.785133880971122e-002	4.147488e-002	6.891887e-005
8.785444194243604e-002	3.963451e-002	1.932938e-004
8.785965792581124e-002	3.316703e-002	3.799144e-004
8.786520282856451e-002	2.321936e-002	5.425297e-004
8.786828138003691e-002	1.636552e-002	6.089627e-004
8.787048542754501e-002	1.090023e-002	6.409681e-004
8.787212105849399e-002	6.665805e-003	6.558070e-004
8.787386753570314e-002	2.055754e-003	6.627566e-004
8.787607848372887e-002	-3.798956e-003	6.601962e-004
8.787825559656387e-002	-9.449295e-003	6.439439e-004
8.788178691275535e-002	-1.795806e-002	5.882833e-004
8.788742318340170e-002	-2.929000e-002	4.467539e-004
8.789372427116744e-002	-3.827748e-002	2.357482e-004
8.789789290492088e-002	-4.136846e-002	7.261979e-005
8.790097815295704e-002	-4.159342e-002	-5.500547e-005
8.790426176587464e-002	-3.977584e-002	-1.874091e-004
8.790915140163430e-002	-3.395172e-002	-3.644507e-004
8.791485087263351e-002	-2.390370e-002	-5.341041e-004
8.791827888031387e-002	-1.634577e-002	-6.095238e-004
8.792048359659249e-002	-1.089325e-002	-6.419634e-004
8.792211968398718e-002	-6.656132e-003	-6.567941e-004
8.792386587124286e-002	-2.045206e-003	-6.637240e-004
8.792607786242958e-002	3.814343e-003	-6.611336e-004
8.792825458578613e-002	9.465691e-003	-6.448513e-004
8.793178528012384e-002	1.797624e-002	-5.891378e-004
8.793742061680102e-002	2.931104e-002	-4.475108e-004
8.794372402730685e-002	3.830562e-002	-2.362626e-004
8.794789582942303e-002	4.139920e-002	-7.288603e-005
8.795098697216780e-002	4.162266e-002	5.507736e-005
8.795427298063441e-002	3.979969e-002	1.876636e-004
8.795916462469990e-002	3.396511e-002	3.648650e-004
8.796486586532468e-002	2.390589e-002	5.346547e-004
8.796828276605388e-002	1.636883e-002	6.098780e-004
8.797048644277593e-002	1.091720e-002	6.423412e-004
8.797212182064371e-002	6.681092e-003	6.572038e-004
8.797386845864556e-002	2.068103e-003	6.641783e-004
8.797607882823567e-002	-3.788274e-003	6.616436e-004
8.797825615703374e-002	-9.442330e-003	6.454065e-004
8.798178781803567e-002	-1.795696e-002	5.897498e-004
8.798742460654126e-002	-2.929758e-002	4.481841e-004
8.799372581343661e-002	-3.829133e-002	2.370960e-004
8.799790187388727e-002	-4.132918e-002	7.356383e-005
8.800133980616440e-002	-4.150479e-002	-6.867218e-005
8.800444990018373e-002	-3.965924e-002	-1.934189e-004
8.800965989345785e-002	-3.319625e-002	-3.799581e-004
8.801521008133798e-002	-2.323501e-002	-5.428511e-004
8.801828644161894e-002	-1.638431e-002	-6.093013e-004
8.802048913514657e-002	-1.092105e-002	-6.413295e-004
8.802212384188264e-002	-6.688183e-003	-6.561933e-004
8.802387090636740e-002	-2.075737e-003	-6.631836e-004
8.802607974188548e-002	3.774431e-003	-6.606744e-004
8.802825764342719e-002	9.427845e-003	-6.444611e-004
8.803179021887106e-002	1.794109e-002	-5.888450e-004
8.803742838069280e-002	2.927895e-002	-4.473534e-004
8.804372737561997e-002	3.826465e-002	-2.364934e-004
8.804789972179596e-002	4.129752e-002	-7.322657e-005
8.805133885219309e-002	4.147344e-002	6.895419e-005
8.805444120158766e-002	3.963355e-002	1.932930e-004
8.805965801799416e-002	3.316510e-002	3.799365e-004
8.806520239668987e-002	2.321853e-002	5.425299e-004
8.806828107866026e-002	1.636442e-002	6.089618e-004
8.807048520679484e-002	1.089897e-002	6.409659e-004
8.807212089277432e-002	6.664426e-003	6.558032e-004
8.807386733502273e-002	2.054484e-003	6.627503e-004
8.807607840882055e-002	-3.800539e-003	6.601867e-004
8.807825547469728e-002	-9.450735e-003	6.439317e-004
8.808178671591406e-002	-1.795930e-002	5.882678e-004
8.808742287395698e-002	-2.929097e-002	4.467344e-004
8.809372411404853e-002	-3.827866e-002	2.357166e-004
8.809789259972686e-002	-4.136968e-002	7.258976e-005
8.810097702371007e-002	-4.159481e-002	-5.500509e-005
8.810426043072663e-002	-3.977773e-002	-1.874058e-004
8.810914999086733e-002	-3.395436e-002	-3.644557e-004
8.811484951678099e-002	-2.390674e-002	-5.341243e-004
8.811827839766581e-002	-1.634699e-002	-6.095706e-004
8.812048324307799e-002	-1.089412e-002	-6.420154e-004
8.812211941860441e-002	-6.656708e-003	-6.568482e-004
8.812386554988178e-002	-2.045842e-003	-6.637788e-004
8.812607774247303e-002	3.814363e-003	-6.611889e-004
8.812825439063141e-002	9.465649e-003	-6.449076e-004
8.813178496490449e-002	1.797616e-002	-5.891962e-004
8.813742012125111e-002	2.931109e-002	-4.475731e-004
8.814372358562429e-002	3.830630e-002	-2.363198e-004
8.814789573905738e-002	4.140030e-002	-7.292529e-005
8.815098787547629e-002	4.162373e-002	5.508291e-005
8.815427420980163e-002	3.980023e-002	1.876849e-004
8.815916605158768e-002	3.396463e-002	3.648935e-004
8.816486738002415e-002	2.390453e-002	5.346842e-004
8.816828320209694e-002	1.636956e-002	6.098830e-004
8.817048676217296e-002	1.091813e-002	6.423451e-004
8.817212206042149e-002	6.682196e-003	6.572085e-004
8.817386874901230e-002	2.069053e-003	6.641850e-004
8.817607893662040e-002	-3.786862e-003	6.616532e-004
8.817825633336218e-002	-9.441111e-003	6.454180e-004
8.818178810284380e-002	-1.795600e-002	5.897632e-004
8.818742505426910e-002	-2.929692e-002	4.481986e-004
8.819372612400331e-002	-3.829037e-002	2.371205e-004
8.819790228522896e-002	-4.132824e-002	7.358815e-005
8.820133993500419e-002	-4.150376e-002	-6.863250e-005
8.820445069276550e-002	-3.965781e-002	-1.934031e-004
8.820965978075906e-002	-3.319600e-002	-3.799049e-004
8.821521033669014e-002	-2.323419e-002	-5.428041e-004
8.821828661983681e-002	-1.638380e-002	-6.092511e-004
8.822048926569541e-002	-1.092076e-002	-6.412776e-004
8.822212393989061e-002	-6.688050e-003	-6.561407e-004
8.822387102505722e-002	-2.075638e-003	-6.631310e-004
8.822607978618785e-002	3.774216e-003	-6.606220e-004
8.822825771550152e-002	9.427585e-003	-6.444089e-004
8.823179033528569e-002	1.794074e-002	-5.887932e-004
8.823742856369606e-002	2.927840e-002	-4.473030e-004
8.824372749196718e-002	3.826369e-002	-2.364506e-004
8.824789958498933e-002	4.129620e-002	-7.319837e-005
8.825133888799877e-002	4.147211e-002	6.898531e-005
8.825444054281029e-002	3.963265e-002	1.932919e-004
8.825965809406350e-002	3.316336e-002	3.799554e-004
8.826520200635205e-002	2.321777e-002	5.425292e-004
8.826828080627143e-002	1.636343e-002	6.089601e-004
8.827048500727819e-002	1.089783e-002	6.409630e-004
8.827212074299518e-002	6.663174e-003	6.557989e-004
8.827386715364619e-002	2.053333e-003	6.627437e-004
